"velocity"
"Time Step" "vx etc.."
("TimeStep" "vx(point-04-000625)" "vx(point-04-080000)" "vx(point-14-080000)" "vy(point-04-000625)" "vy(point-04-080000)" "vy(point-14-080000)" "vz(point-04-000625)" "vz(point-04-080000)" "vz(point-14-080000)" "flow-time")
69598 0.1787301 2.286201 1.236625 0.5406574 1.664588 1.632249 0.08193449 -0.0405568 -0.2055106 8699.75
69599 0.1808724 2.28086 1.253282 0.5420678 1.668513 1.637094 0.08067899 -0.03335663 -0.2122919 8699.875
69600 0.1830149 2.275645 1.269132 0.5434819 1.669771 1.641262 0.07926463 -0.02560277 -0.2167255 8700
69601 0.1851473 2.27033 1.284116 0.544859 1.66879 1.64642 0.07768226 -0.0180838 -0.2190148 8700.125
69602 0.1872612 2.264611 1.296636 0.5461772 1.66537 1.651944 0.07594153 -0.01095011 -0.2191981 8700.25
69603 0.1893463 2.25837 1.3064 0.5474493 1.660035 1.657775 0.07404928 -0.004574707 -0.2171586 8700.375
69604 0.1913775 2.251681 1.313723 0.5486799 1.652858 1.663788 0.07201953 0.0005564427 -0.2130785 8700.5
69605 0.1933381 2.244918 1.31854 0.5498626 1.644067 1.669961 0.06987927 0.004022412 -0.2074615 8700.625
69606 0.1952409 2.238199 1.32004 0.5509994 1.633901 1.67644 0.06764182 0.005618736 -0.2001865 8700.75
69607 0.1971927 2.23161 1.315622 0.5521372 1.622351 1.683019 0.06530309 0.005170973 -0.1911821 8700.875
69608 0.1992276 2.225405 1.305673 0.553273 1.609324 1.689378 0.06285878 0.002558307 -0.1766234 8701
69609 0.2013159 2.219885 1.293223 0.554366 1.594889 1.695154 0.06031042 -0.00227199 -0.1578971 8701.125
69610 0.2034066 2.215339 1.279071 0.5553316 1.579249 1.700091 0.05764572 -0.009202481 -0.1376274 8701.25
69611 0.2054082 2.211946 1.263208 0.5561379 1.562595 1.704773 0.05484472 -0.01799667 -0.1171485 8701.375
69612 0.2072878 2.209796 1.245098 0.5567719 1.545202 1.709656 0.05190207 -0.02838302 -0.09720426 8701.5
69613 0.2090236 2.208936 1.224069 0.5572256 1.527359 1.71482 0.04880901 -0.04001365 -0.07795096 8701.625
69614 0.2106126 2.209402 1.200023 0.5574875 1.509052 1.719804 0.04555453 -0.05249859 -0.05955232 8701.75
69615 0.2120542 2.21118 1.173378 0.5574101 1.490338 1.724174 0.0421579 -0.06551632 -0.04243087 8701.875
69616 0.2133556 2.214065 1.144737 0.5568576 1.471293 1.728079 0.03863837 -0.07876811 -0.02816381 8702
69617 0.2145301 2.217865 1.114408 0.5561191 1.452106 1.731774 0.03499303 -0.09206574 -0.01818022 8702.125
69618 0.2155858 2.22247 1.082456 0.5552851 1.433081 1.735381 0.03122239 -0.1052527 -0.01169914 8702.25
69619 0.2165313 2.227705 1.049511 0.5544094 1.414566 1.738152 0.0273316 -0.1181098 -0.00709612 8702.375
69620 0.2173714 2.233153 1.016322 0.5534477 1.396733 1.739666 0.02332557 -0.1304387 -0.003491502 8702.5
69621 0.2181215 2.23838 0.9832617 0.5523311 1.380118 1.739589 0.01921217 -0.142096 0.0006568916 8702.625
69622 0.2187854 2.243027 0.9506668 0.5510365 1.365486 1.737921 0.01499733 -0.1528042 0.005068559 8702.75
69623 0.2193628 2.246776 0.9186401 0.5495543 1.352783 1.734774 0.01070749 -0.1624689 0.009259576 8702.875
69624 0.219851 2.249502 0.8876876 0.5478777 1.342035 1.730348 0.006375715 -0.1709733 0.01292739 8703
69625 0.2202493 2.251169 0.8573136 0.5459799 1.333142 1.724409 0.002030313 -0.1782033 0.01619149 8703.125
69626 0.2204862 2.251987 0.8261434 0.5438479 1.325983 1.716789 -0.002304971 -0.1841167 0.01884411 8703.25
69627 0.2205273 2.252191 0.7979888 0.5414817 1.320406 1.707274 -0.006614051 -0.188719 0.02098619 8703.375
69628 0.2203755 2.251849 0.7740766 0.5388757 1.31615 1.695784 -0.01088805 -0.1923012 0.02298192 8703.5
69629 0.2200477 2.250979 0.7541734 0.5360352 1.312931 1.682288 -0.01511821 -0.1951135 0.0247919 8703.625
69630 0.2195822 2.249536 0.7372853 0.5329585 1.310312 1.667295 -0.01928592 -0.1972528 0.02620718 8703.75
69631 0.219012 2.247754 0.7237269 0.5296122 1.307916 1.650995 -0.0233663 -0.198715 0.02716484 8703.875
69632 0.2183644 2.24573 0.7163017 0.5259999 1.305604 1.633165 -0.02736567 -0.1995296 0.02790928 8704
69633 0.2176641 2.24355 0.7137596 0.5221285 1.303483 1.613896 -0.03142902 -0.1997366 0.02890494 8704.125
69634 0.2169166 2.241102 0.7134386 0.5180128 1.301235 1.593171 -0.03559304 -0.19918 0.03016064 8704.25
69635 0.2161217 2.238276 0.714591 0.5136787 1.29873 1.571112 -0.03984315 -0.1979116 0.03179027 8704.375
69636 0.2152836 2.235003 0.7172105 0.5091529 1.295789 1.548199 -0.04409062 -0.1961759 0.03385632 8704.5
69637 0.2144112 2.230892 0.7217944 0.5044697 1.292533 1.524669 -0.04818932 -0.1939755 0.03524393 8704.625
69638 0.2135066 2.225678 0.7283004 0.4996566 1.289032 1.500024 -0.05204173 -0.1914219 0.03552071 8704.75
69639 0.2125695 2.219498 0.7365982 0.4947407 1.285268 1.47412 -0.05561766 -0.188972 0.03753344 8704.875
69640 0.2115998 2.212647 0.74651 0.4897642 1.281184 1.446762 -0.05891772 -0.1859953 0.04226253 8705
69641 0.2106121 2.204723 0.7577641 0.4847723 1.276912 1.417621 -0.06194314 -0.1823375 0.05026293 8705.125
69642 0.2095964 2.195972 0.7701905 0.4797817 1.272701 1.38681 -0.06469758 -0.1778668 0.06227831 8705.25
69643 0.2085428 2.186378 0.7838765 0.4747998 1.268064 1.354704 -0.06719314 -0.1725832 0.07749423 8705.375
69644 0.2074367 2.175968 0.7987497 0.4698353 1.262974 1.321044 -0.06947808 -0.1667812 0.0953198 8705.5
69645 0.2062647 2.164972 0.8147877 0.4648867 1.257991 1.285699 -0.07157351 -0.1606874 0.1155836 8705.625
69646 0.2050267 2.15353 0.8318862 0.4599463 1.2535 1.248638 -0.07349163 -0.1540205 0.1380823 8705.75
69647 0.2037196 2.141945 0.8500513 0.4550108 1.249337 1.210059 -0.07524264 -0.1470676 0.1626225 8705.875
69648 0.2023175 2.130718 0.8695785 0.450076 1.245609 1.170432 -0.07682999 -0.1399718 0.189051 8706
69649 0.2008052 2.120356 0.8904246 0.445151 1.242543 1.130106 -0.07826134 -0.1327435 0.2172219 8706.125
69650 0.1991797 2.110361 0.9124583 0.4402001 1.239462 1.08924 -0.07954187 -0.125201 0.2468346 8706.25
69651 0.1974514 2.102623 0.9355696 0.4352052 1.236015 1.04735 -0.08067245 -0.1172266 0.278015 8706.375
69652 0.195633 2.097944 0.9594798 0.4301691 1.232061 1.00493 -0.08156877 -0.1088819 0.3105271 8706.5
69653 0.1937408 2.095771 0.9844663 0.4251209 1.227421 0.9608959 -0.08215492 -0.1003719 0.3447888 8706.625
69654 0.1917862 2.095385 1.010483 0.4201067 1.22224 0.9122667 -0.08241954 -0.09197242 0.3805423 8706.75
69655 0.1897606 2.097406 1.038353 0.4151807 1.216849 0.8653648 -0.08240243 -0.08392824 0.4174261 8706.875
69656 0.1876755 2.100746 1.068624 0.4103629 1.211431 0.8201093 -0.08222707 -0.07651841 0.4547911 8707
69657 0.1855447 2.105533 1.101775 0.4056557 1.205963 0.7767896 -0.08195418 -0.07003323 0.4922082 8707.125
69658 0.1833712 2.112112 1.136173 0.401065 1.200509 0.7388738 -0.08160662 -0.06446008 0.5296708 8707.25
69659 0.1811602 2.120272 1.171025 0.3966159 1.195188 0.7091108 -0.08119062 -0.06013659 0.567646 8707.375
69660 0.1789165 2.129724 1.205704 0.3923261 1.190361 0.6938074 -0.08070806 -0.0566737 0.6061798 8707.5
69661 0.1766483 2.140184 1.240718 0.3882093 1.186271 0.6821204 -0.08016316 -0.05392274 0.6438442 8707.625
69662 0.1743624 2.151462 1.276035 0.3842711 1.183073 0.6720589 -0.0795586 -0.05200311 0.6803831 8707.75
69663 0.1720574 2.163314 1.310238 0.3805182 1.180899 0.6699814 -0.07888343 -0.05079658 0.7153143 8707.875
69664 0.1697277 2.175323 1.341829 0.376952 1.179807 0.6768376 -0.07808435 -0.0500766 0.7479644 8708
69665 0.1673651 2.187358 1.371932 0.3734994 1.17973 0.6895851 -0.07715728 -0.04972528 0.7800199 8708.125
69666 0.1649647 2.199346 1.401026 0.3701106 1.180708 0.708063 -0.0760968 -0.04957309 0.8122729 8708.25
69667 0.1625218 2.211199 1.428745 0.3667608 1.182829 0.7311816 -0.07490826 -0.04927771 0.8392463 8708.375
69668 0.1600361 2.222775 1.458169 0.3634948 1.186309 0.7597882 -0.0735666 -0.04870825 0.858354 8708.5
69669 0.1575102 2.233737 1.487996 0.3603857 1.191175 0.7946787 -0.07211539 -0.04791646 0.8694188 8708.625
69670 0.1549479 2.243991 1.516248 0.3574582 1.197408 0.8365239 -0.07058253 -0.04676695 0.865687 8708.75
69671 0.1523583 2.253732 1.542399 0.354768 1.204911 0.8841897 -0.06898306 -0.04518202 0.8507199 8708.875
69672 0.1497543 2.263077 1.564713 0.3523459 1.213536 0.936177 -0.06734382 -0.04304518 0.8292015 8709
69673 0.147156 2.272053 1.581939 0.350206 1.22302 0.9910382 -0.06567731 -0.04034818 0.8018082 8709.125
69674 0.1445607 2.280664 1.596768 0.3483352 1.233119 1.047762 -0.0639848 -0.0371453 0.7659589 8709.25
69675 0.1419673 2.289015 1.61 0.3467039 1.243596 1.105558 -0.0622693 -0.03351669 0.721408 8709.375
69676 0.1393776 2.297445 1.62246 0.3452826 1.254197 1.164408 -0.06053309 -0.02948978 0.6717366 8709.5
69677 0.1367885 2.305834 1.632295 0.3440517 1.264625 1.225464 -0.05878136 -0.02503074 0.6206083 8709.625
69678 0.1341986 2.31379 1.637245 0.3429903 1.274511 1.284649 -0.05701394 -0.01991855 0.5613768 8709.75
69679 0.1316124 2.320921 1.638342 0.3420745 1.283408 1.339175 -0.05522842 -0.01403612 0.5024342 8709.875
69680 0.1290407 2.325733 1.637166 0.3412948 1.291005 1.384912 -0.05341945 -0.007651751 0.4528032 8710
69681 0.1264957 2.329041 1.634199 0.3406436 1.297105 1.423204 -0.05158287 -0.0009856995 0.418153 8710.125
69682 0.1239885 2.332497 1.630057 0.3401161 1.301445 1.455127 -0.04971961 0.005952262 0.398158 8710.25
69683 0.1215203 2.336577 1.624586 0.339709 1.303857 1.477861 -0.04783754 0.01287554 0.394224 8710.375
69684 0.1190908 2.340787 1.618415 0.3394235 1.304174 1.490183 -0.04594507 0.02040587 0.3937584 8710.5
69685 0.1166898 2.345305 1.611489 0.3392663 1.30266 1.495322 -0.04404262 0.02761113 0.3929833 8710.625
69686 0.1143164 2.350371 1.603912 0.3393373 1.299729 1.495081 -0.04212102 0.03352927 0.3950821 8710.75
69687 0.1119728 2.355979 1.59601 0.3396432 1.295539 1.490627 -0.04017771 0.03788506 0.4017833 8710.875
69688 0.10954 2.361966 1.587702 0.3401352 1.290364 1.484369 -0.03821758 0.04074894 0.4124465 8711
69689 0.1070034 2.368264 1.578537 0.3406993 1.284527 1.477394 -0.03624025 0.04241899 0.4253034 8711.125
69690 0.1044027 2.375148 1.569049 0.3412987 1.278142 1.470005 -0.03424529 0.04301138 0.4392115 8711.25
69691 0.101763 2.382751 1.560652 0.3419504 1.27155 1.462001 -0.0322343 0.04291221 0.4543987 8711.375
69692 0.0991124 2.391075 1.553507 0.3426797 1.265102 1.452078 -0.03020756 0.04252101 0.4678891 8711.5
69693 0.09649234 2.39998 1.547557 0.3435023 1.259066 1.439017 -0.02816291 0.04222986 0.4783232 8711.625
69694 0.0939547 2.409017 1.542823 0.3444356 1.253557 1.422753 -0.02610077 0.04247234 0.4847893 8711.75
69695 0.09152056 2.417593 1.539403 0.3454929 1.248701 1.404208 -0.02402872 0.04382306 0.4883447 8711.875
69696 0.08920147 2.425253 1.537833 0.3466801 1.244449 1.384277 -0.02196456 0.04662101 0.4895039 8712
69697 0.087 2.431589 1.538049 0.3480014 1.240697 1.364347 -0.0198889 0.05099089 0.4885632 8712.125
69698 0.08491158 2.436362 1.53936 0.3494805 1.237244 1.344367 -0.01779466 0.0570195 0.4860356 8712.25
69699 0.08292944 2.439161 1.540326 0.3511145 1.233926 1.324054 -0.01569141 0.06486678 0.4822357 8712.375
69700 0.08106013 2.440425 1.541173 0.3528942 1.23032 1.303636 -0.01357612 0.07438707 0.4774919 8712.5
69701 0.07931448 2.440799 1.542054 0.3548135 1.226024 1.283644 -0.01144426 0.08539841 0.4721634 8712.625
69702 0.07770918 2.440375 1.542572 0.356873 1.220627 1.264593 -0.009295554 0.09759504 0.4666 8712.75
69703 0.07625048 2.438936 1.541787 0.3590746 1.213709 1.246672 -0.007131025 0.1108128 0.4610648 8712.875
69704 0.07493548 2.4364 1.538629 0.3614231 1.205063 1.230385 -0.004948372 0.12473 0.4559419 8713
69705 0.07376993 2.433328 1.532624 0.3639105 1.194721 1.215903 -0.002745572 0.1387742 0.4517232 8713.125
69706 0.07271412 2.430334 1.523401 0.3665201 1.183017 1.20398 -0.0005290586 0.1523283 0.4483615 8713.25
69707 0.07175761 2.427768 1.510603 0.3692439 1.170617 1.194936 0.001693844 0.1650847 0.4466274 8713.375
69708 0.0709017 2.425554 1.495089 0.3721421 1.158135 1.188066 0.003886184 0.1766503 0.4466934 8713.5
69709 0.07019074 2.42356 1.472289 0.3752517 1.146692 1.183578 0.006040345 0.1867126 0.450206 8713.625
69710 0.06973501 2.422226 1.442618 0.3785978 1.137221 1.181883 0.008164073 0.1953646 0.4556809 8713.75
69711 0.06952971 2.420858 1.4081 0.3821553 1.130309 1.182626 0.01028176 0.2001613 0.4622627 8713.875
69712 0.06957025 2.418805 1.369994 0.3858876 1.12718 1.185772 0.01240013 0.2018614 0.4698214 8714
69713 0.06983434 2.415461 1.330168 0.3897592 1.128009 1.191128 0.01451677 0.2018501 0.4785655 8714.125
69714 0.07026001 2.410929 1.290628 0.3937517 1.133458 1.198384 0.01661829 0.2008333 0.4884693 8714.25
69715 0.07082903 2.405304 1.252829 0.3978482 1.144468 1.207238 0.01869575 0.1992562 0.4992493 8714.375
69716 0.07154182 2.398444 1.217443 0.4020389 1.159513 1.217259 0.02074965 0.1972896 0.510421 8714.5
69717 0.07239402 2.39025 1.18503 0.4063192 1.178131 1.228406 0.02277999 0.1951554 0.5217272 8714.625
69718 0.07340662 2.380525 1.156933 0.4106856 1.199943 1.240357 0.02482128 0.1931187 0.5331472 8714.75
69719 0.07457386 2.369769 1.13311 0.4151339 1.225059 1.252536 0.02687838 0.1915582 0.5445667 8714.875
69720 0.07591389 2.357987 1.112781 0.4196819 1.253078 1.264651 0.02890821 0.1908478 0.5555046 8715
69721 0.07743707 2.345285 1.096044 0.4243365 1.283608 1.276363 0.03087805 0.1911856 0.565782 8715.125
69722 0.07913224 2.331439 1.082331 0.4290877 1.316075 1.287373 0.03276971 0.192845 0.5755403 8715.25
69723 0.08099245 2.316401 1.070451 0.4339256 1.349923 1.297001 0.03459258 0.1958728 0.5848554 8715.375
69724 0.08301174 2.300096 1.059581 0.4388323 1.384609 1.305107 0.03636011 0.2001107 0.5939243 8715.5
69725 0.08519445 2.28281 1.04916 0.4438113 1.4193 1.311891 0.03813475 0.2058084 0.6029621 8715.625
69726 0.08757433 2.264518 1.038542 0.4488477 1.453254 1.318187 0.0398878 0.2129235 0.6121972 8715.75
69727 0.09017454 2.245567 1.027047 0.4539215 1.485542 1.325423 0.0415848 0.2213428 0.6218395 8715.875
69728 0.09301829 2.226101 1.014075 0.4590313 1.515316 1.334251 0.04320335 0.2308581 0.6321265 8716
69729 0.09613742 2.205894 0.9987716 0.4641887 1.542015 1.344205 0.04468298 0.2413587 0.6429948 8716.125
69730 0.09951739 2.185162 0.980834 0.4693981 1.566212 1.354741 0.04604622 0.2526236 0.6551074 8716.25
69731 0.1031584 2.163993 0.9608879 0.4746432 1.588432 1.364969 0.04728193 0.2642555 0.6679457 8716.375
69732 0.1070616 2.141846 0.9390861 0.4798943 1.605505 1.375316 0.04838191 0.2760548 0.6806818 8716.5
69733 0.1112243 2.11887 0.9131698 0.4851185 1.617537 1.386402 0.04935212 0.2875685 0.6928737 8716.625
69734 0.1156398 2.095479 0.8843963 0.4902954 1.625412 1.398403 0.05021299 0.2984274 0.7037802 8716.75
69735 0.1203029 2.071511 0.8541513 0.4954134 1.629745 1.411364 0.05096753 0.3090222 0.7129927 8716.875
69736 0.1251992 2.046911 0.8236024 0.5004546 1.631405 1.425336 0.05165295 0.3196079 0.7205609 8717
69737 0.1303172 2.021528 0.7933055 0.5053847 1.631357 1.440206 0.05233024 0.3294168 0.7268003 8717.125
69738 0.1356546 1.994976 0.7640346 0.510163 1.630039 1.456109 0.05301755 0.3370192 0.7308767 8717.25
69739 0.1412099 1.967225 0.7365773 0.5147627 1.627942 1.472998 0.05371525 0.3422056 0.7330286 8717.375
69740 0.1469655 1.938452 0.7121094 0.5191791 1.62549 1.490765 0.05446259 0.3438485 0.7331449 8717.5
69741 0.1528466 1.908956 0.6909643 0.523393 1.622716 1.50913 0.05530659 0.3417169 0.7312489 8717.625
69742 0.158842 1.879018 0.6732976 0.5274058 1.619685 1.52712 0.05621555 0.3374275 0.728394 8717.75
69743 0.1649773 1.848861 0.6587991 0.531226 1.616575 1.544458 0.05714686 0.3330482 0.7247586 8717.875
69744 0.171284 1.818533 0.6468248 0.5348732 1.613563 1.560783 0.05802538 0.3299618 0.7202024 8718
69745 0.1777748 1.787844 0.6368707 0.5383241 1.610745 1.575814 0.05877815 0.3276227 0.7146338 8718.125
69746 0.1844477 1.7566 0.6279709 0.5415728 1.608068 1.58915 0.0593513 0.3251077 0.7081726 8718.25
69747 0.1913042 1.724737 0.6197348 0.5446234 1.605318 1.601555 0.05972323 0.3218784 0.7011085 8718.375
69748 0.1983793 1.692279 0.6119666 0.5474745 1.602633 1.612918 0.05989637 0.3179129 0.6939744 8718.5
69749 0.2057012 1.659027 0.6043735 0.5501197 1.600429 1.6224 0.05992823 0.313229 0.6874129 8718.625
69750 0.213267 1.624946 0.5968388 0.5525391 1.598712 1.628897 0.05987655 0.3078234 0.6815577 8718.75
69751 0.2210502 1.590105 0.5893704 0.5547404 1.597536 1.631423 0.05975565 0.301725 0.6770277 8718.875
69752 0.2290255 1.554536 0.5819083 0.5567234 1.596773 1.629192 0.05956393 0.2945913 0.6736338 8719
69753 0.2371497 1.51889 0.5745003 0.5585055 1.596879 1.623245 0.0593067 0.2864777 0.6712958 8719.125
69754 0.245361 1.483526 0.567391 0.5601171 1.59801 1.614806 0.05899369 0.2775681 0.670504 8719.25
69755 0.2536094 1.448218 0.560927 0.5615868 1.599972 1.604358 0.05862189 0.2675986 0.6714568 8719.375
69756 0.2618599 1.412713 0.5552402 0.5629275 1.602579 1.592 0.05818474 0.2559647 0.6734613 8719.5
69757 0.2700847 1.377056 0.5498817 0.5641338 1.605735 1.577597 0.05767854 0.2430894 0.6764762 8719.625
69758 0.2782614 1.341312 0.5460533 0.5652109 1.60933 1.561558 0.05710717 0.2297489 0.679635 8719.75
69759 0.2863638 1.305733 0.5446643 0.5662007 1.613099 1.544183 0.0564712 0.2167328 0.6825182 8719.875
69760 0.2943802 1.269333 0.5451633 0.567145 1.616778 1.525494 0.05576084 0.2052166 0.6851461 8720
69761 0.3023537 1.23166 0.5468358 0.5680661 1.620295 1.505408 0.05494913 0.1957041 0.6876828 8720.125
69762 0.3103499 1.194533 0.5493944 0.5689708 1.623315 1.484021 0.05401404 0.1878119 0.6899305 8720.25
69763 0.3183751 1.159992 0.5535228 0.5698764 1.625398 1.461593 0.05293808 0.1810341 0.6919236 8720.375
69764 0.3263999 1.129246 0.5586956 0.5708004 1.626358 1.438308 0.05171004 0.1748925 0.6939678 8720.5
69765 0.3343188 1.102384 0.5656609 0.5717578 1.625916 1.414016 0.05034648 0.1680812 0.6959687 8720.625
69766 0.3419977 1.083075 0.575 0.5727481 1.623994 1.388467 0.04885617 0.1596913 0.6976917 8720.75
69767 0.3493798 1.07226 0.5869173 0.5737599 1.620799 1.361723 0.04723768 0.1506242 0.6988866 8720.875
69768 0.3564423 1.067318 0.6014785 0.5748057 1.616451 1.33395 0.04549258 0.1414097 0.6993923 8721
69769 0.3631721 1.066353 0.6187893 0.5759209 1.610505 1.305402 0.04363033 0.1329666 0.6990095 8721.125
69770 0.3695731 1.067635 0.6389621 0.5771594 1.60282 1.275702 0.04165782 0.1267711 0.6975068 8721.25
69771 0.3756573 1.070299 0.6621238 0.5785647 1.593574 1.244739 0.03958539 0.1218677 0.6950954 8721.375
69772 0.3814336 1.073599 0.6883473 0.5801555 1.583616 1.212242 0.03741535 0.1178271 0.6900937 8721.5
69773 0.3869371 1.076917 0.7176192 0.5819222 1.57357 1.178159 0.03513912 0.114149 0.6824141 8721.625
69774 0.3921722 1.079691 0.7500492 0.5838379 1.563836 1.14292 0.03274075 0.1105146 0.6724643 8721.75
69775 0.3971312 1.082 0.7859983 0.5859565 1.553798 1.107015 0.03021615 0.1068915 0.6598427 8721.875
69776 0.4018018 1.085912 0.8255852 0.5884856 1.542255 1.070532 0.02754885 0.1033866 0.6443288 8722
69777 0.4061781 1.091985 0.8685121 0.5914518 1.528967 1.033827 0.02474603 0.09966695 0.6258314 8722.125
69778 0.4102651 1.099262 0.9146026 0.5947903 1.514297 0.997375 0.02182859 0.09559322 0.6040238 8722.25
69779 0.4140133 1.107538 0.9636709 0.5983901 1.498498 0.9610896 0.01881645 0.0911994 0.5789079 8722.375
69780 0.4173362 1.11678 1.015384 0.6021279 1.482138 0.9248733 0.01573976 0.08665957 0.5510684 8722.5
69781 0.4202033 1.127462 1.069079 0.6058686 1.465925 0.8887975 0.01260075 0.08229505 0.5208868 8722.625
69782 0.4227176 1.139871 1.124296 0.6095418 1.450562 0.8532315 0.009404348 0.07833997 0.488887 8722.75
69783 0.4250382 1.153996 1.179996 0.6130956 1.436986 0.8180754 0.006161952 0.07484596 0.4540446 8722.875
69784 0.4272212 1.169669 1.234999 0.6165051 1.427094 0.7836398 0.002876641 0.07163462 0.4160218 8723
69785 0.4292463 1.186522 1.290212 0.6197536 1.419683 0.750589 -0.0004529688 0.06866142 0.3799515 8723.125
69786 0.4310863 1.204133 1.344463 0.6228384 1.4145 0.7181149 -0.003832639 0.06584296 0.3497117 8723.25
69787 0.4327476 1.222111 1.39553 0.6257694 1.411215 0.6863796 -0.007255063 0.06317824 0.3271717 8723.375
69788 0.4342549 1.240225 1.441622 0.6286239 1.409483 0.6572414 -0.01069528 0.0607928 0.3168129 8723.5
69789 0.4356384 1.25808 1.482024 0.631367 1.408916 0.6317445 -0.01418333 0.05894931 0.314677 8723.625
69790 0.4368989 1.275057 1.515421 0.6339474 1.409027 0.6102746 -0.0177477 0.05777214 0.3172147 8723.75
69791 0.4380227 1.291534 1.537171 0.636336 1.409668 0.5923793 -0.02137471 0.05747893 0.3224427 8723.875
69792 0.4390293 1.308252 1.551218 0.6385119 1.41073 0.5794688 -0.02503923 0.05809525 0.329851 8724
69793 0.4399326 1.325393 1.560587 0.6404669 1.412291 0.5705953 -0.02872024 0.0597579 0.339059 8724.125
69794 0.4407422 1.342917 1.566204 0.642144 1.41442 0.5651848 -0.03240855 0.06262766 0.3500073 8724.25
69795 0.441458 1.360575 1.56873 0.6432822 1.417192 0.5633625 -0.03611102 0.06668106 0.362849 8724.375
69796 0.4421098 1.378081 1.567596 0.6438329 1.420453 0.5646719 -0.03979746 0.07215886 0.3773223 8724.5
69797 0.4426921 1.395146 1.563269 0.6438921 1.424027 0.5685903 -0.04344341 0.07843134 0.3929977 8724.625
69798 0.4432102 1.411603 1.554364 0.6434535 1.427733 0.57495 -0.04704035 0.08545777 0.409063 8724.75
69799 0.4436537 1.427415 1.541385 0.6426343 1.431373 0.5839241 -0.05058717 0.09324431 0.424796 8724.875
69800 0.4439894 1.442747 1.525221 0.6415432 1.434751 0.5950357 -0.05408377 0.1017063 0.4400311 8725
69801 0.4441906 1.457619 1.506933 0.6402594 1.437482 0.6078264 -0.05753416 0.1106739 0.4557174 8725.125
