Time (s)	1.000000e+04	dt_sampled - EXTRA_TIME	3.737500e+03
 i	 Vol	 Z	 Uavg	 Vavg	 Wavg	 Urms	 Vrms	 Wrms	 UVmean	 UWmean	 VWmean
128	5.938594e+03	1.612499e+02	4.145991e+00	1.773448e+00	-3.343797e-04	4.174567e-01	4.007656e-01	2.738326e-01	-4.459816e-02	-4.432959e-02	2.648280e-03
129	1.380610e+05	1.612512e+02	4.147169e+00	1.772599e+00	4.733297e-05	4.162706e-01	4.016355e-01	2.743133e-01	-4.439868e-02	-4.487837e-02	2.240073e-03
130	5.938594e+03	1.637500e+02	4.209095e+00	1.768040e+00	-5.691684e-04	4.149888e-01	4.020317e-01	2.703017e-01	-4.701805e-02	-4.330155e-02	2.686793e-03
131	1.380610e+05	1.637513e+02	4.210624e+00	1.765673e+00	5.925874e-06	4.149404e-01	4.028867e-01	2.709267e-01	-4.643341e-02	-4.411510e-02	2.762837e-03
132	5.938594e+03	1.662499e+02	4.272923e+00	1.762406e+00	-7.176310e-04	4.117550e-01	4.031045e-01	2.668319e-01	-4.827495e-02	-4.221670e-02	2.776928e-03
133	1.380611e+05	1.662511e+02	4.273651e+00	1.758882e+00	4.411933e-05	4.132062e-01	4.038928e-01	2.676654e-01	-4.813501e-02	-4.339097e-02	3.292093e-03
134	5.938594e+03	1.687499e+02	4.336702e+00	1.756052e+00	-7.214595e-04	4.108251e-01	4.032620e-01	2.636154e-01	-4.899414e-02	-4.137818e-02	3.116866e-03
135	1.380611e+05	1.687513e+02	4.335738e+00	1.753143e+00	2.249715e-05	4.115953e-01	4.038967e-01	2.648154e-01	-4.907325e-02	-4.265191e-02	3.786884e-03
136	5.938594e+03	1.712500e+02	4.398293e+00	1.748801e+00	-6.318007e-04	4.095778e-01	4.032888e-01	2.608827e-01	-4.979834e-02	-4.078896e-02	3.479389e-03
137	1.380610e+05	1.712507e+02	4.397225e+00	1.747436e+00	2.956511e-05	4.095524e-01	4.041170e-01	2.620701e-01	-4.960116e-02	-4.186101e-02	4.246735e-03
138	5.938594e+03	1.737499e+02	4.462151e+00	1.740571e+00	-4.177204e-04	4.069865e-01	4.031815e-01	2.583308e-01	-5.086228e-02	-4.053525e-02	3.825120e-03
139	1.380611e+05	1.737507e+02	4.460439e+00	1.740175e+00	4.264369e-06	4.064596e-01	4.044057e-01	2.592769e-01	-5.030584e-02	-4.109105e-02	4.591114e-03
140	5.938594e+03	1.762499e+02	4.526597e+00	1.732666e+00	-1.532656e-04	4.046828e-01	4.019582e-01	2.554835e-01	-5.168382e-02	-4.019436e-02	4.456880e-03
141	1.380610e+05	1.762502e+02	4.523993e+00	1.731945e+00	1.576145e-05	4.038959e-01	4.035895e-01	2.562354e-01	-5.077686e-02	-4.033286e-02	4.986994e-03
142	5.938614e+03	1.787500e+02	4.590602e+00	1.722979e+00	1.705838e-04	4.029777e-01	4.013094e-01	2.520944e-01	-5.241126e-02	-3.932563e-02	5.075494e-03
143	1.380611e+05	1.787504e+02	4.588074e+00	1.722743e+00	-2.056611e-05	4.020461e-01	4.025533e-01	2.530421e-01	-5.158614e-02	-3.961412e-02	5.287626e-03
144	5.938594e+03	1.812500e+02	4.655373e+00	1.712217e+00	3.692558e-04	4.014537e-01	4.023985e-01	2.486374e-01	-5.357272e-02	-3.849408e-02	5.728000e-03
