Time (s)	9.600000e+03	dt_sampled - EXTRA_TIME	3.600000e+03
 i	 Vol	 Z	 Uavg	 Vavg	 Wavg	 Urms	 Vrms	 Wrms	 UVmean	 UWmean	 VWmean
71	1.380611e+05	8.875024e+01	4.779526e+00	-2.109529e-02	-2.231999e-03	1.309445e+00	6.497561e-01	6.139386e-01	-4.539181e-03	-3.033279e-01	2.168307e-03
72	5.938596e+03	9.124983e+01	4.981286e+00	-1.090782e-03	-2.191869e-02	1.420348e+00	6.460573e-01	6.077158e-01	-3.621983e-02	-3.357037e-01	-4.764816e-04
73	1.380608e+05	9.125065e+01	4.861660e+00	-2.206388e-02	3.499576e-03	1.302424e+00	6.493152e-01	6.146529e-01	-4.992676e-03	-3.023491e-01	1.991481e-03
74	5.938597e+03	9.374982e+01	5.067008e+00	-2.727802e-04	-3.041842e-02	1.408482e+00	6.465608e-01	6.087558e-01	-3.942356e-02	-3.311092e-01	3.409997e-03
75	1.380609e+05	9.375040e+01	4.943110e+00	-2.334469e-02	-7.345743e-04	1.294627e+00	6.491504e-01	6.155258e-01	-5.007312e-03	-3.007527e-01	1.887906e-03
76	5.938597e+03	9.624988e+01	5.151020e+00	6.457932e-04	-3.068258e-02	1.397037e+00	6.447968e-01	6.084618e-01	-4.068043e-02	-3.234881e-01	5.922338e-03
77	1.380610e+05	9.625001e+01	5.024092e+00	-2.403450e-02	2.928602e-03	1.286033e+00	6.482224e-01	6.161779e-01	-3.364805e-03	-2.993181e-01	1.727160e-03
78	5.938597e+03	9.874988e+01	5.234238e+00	-1.547776e-04	-3.722990e-02	1.381761e+00	6.455150e-01	6.083380e-01	-4.169160e-02	-3.164807e-01	5.811485e-03
79	1.380610e+05	9.875027e+01	5.103992e+00	-2.483226e-02	3.017677e-04	1.277662e+00	6.493937e-01	6.165786e-01	1.032984e-03	-2.980771e-01	1.538097e-03
80	5.938604e+03	1.012499e+02	5.315560e+00	-7.644038e-04	-3.737051e-02	1.364305e+00	6.479493e-01	6.079326e-01	-4.426783e-02	-3.103230e-01	4.285228e-03
