Time (s)	9.600000e+03	dt_sampled - EXTRA_TIME	3.600000e+03
 i	 Vol	 Z	 Uavg	 Vavg	 Wavg	 Urms	 Vrms	 Wrms	 UVmean	 UWmean	 VWmean
112	5.938870e+03	1.412499e+02	6.564469e+00	-2.685108e-02	1.043095e-01	8.061044e-01	5.756833e-01	5.509364e-01	1.460514e-02	-1.619675e-01	-2.459018e-04
113	1.380611e+05	1.412511e+02	6.996585e+00	-2.038530e-02	-4.389767e-03	8.328961e-01	5.640553e-01	5.434621e-01	-2.447884e-02	-1.775471e-01	8.046516e-04
114	5.938871e+03	1.437498e+02	6.620082e+00	-2.482381e-02	1.009181e-01	8.065015e-01	5.720986e-01	5.498254e-01	9.411597e-03	-1.637456e-01	5.779687e-04
115	1.380610e+05	1.437503e+02	7.045876e+00	-1.744713e-02	-4.429864e-03	8.325306e-01	5.639262e-01	5.441589e-01	-2.666146e-02	-1.778175e-01	8.467815e-04
116	5.938871e+03	1.462499e+02	6.676742e+00	-2.071538e-02	9.803127e-02	8.032229e-01	5.704728e-01	5.489761e-01	4.848583e-03	-1.657042e-01	1.397707e-03
117	1.380610e+05	1.462506e+02	7.094526e+00	-1.542872e-02	-4.157784e-03	8.306783e-01	5.646026e-01	5.448611e-01	-2.875250e-02	-1.780807e-01	8.542299e-04
118	5.938872e+03	1.487498e+02	6.734604e+00	-1.684703e-02	9.515531e-02	7.998692e-01	5.701915e-01	5.480843e-01	2.049711e-03	-1.681972e-01	1.030045e-03
119	1.380610e+05	1.487496e+02	7.144281e+00	-1.412294e-02	-4.155262e-03	8.288265e-01	5.657036e-01	5.452563e-01	-3.002135e-02	-1.784533e-01	7.804701e-04
120	5.938889e+03	1.512497e+02	6.794383e+00	-1.226870e-02	9.360766e-02	8.010125e-01	5.707118e-01	5.469735e-01	1.804431e-03	-1.712018e-01	-2.529647e-04
121	1.380611e+05	1.512503e+02	7.196472e+00	-1.286824e-02	-3.962931e-03	8.276920e-01	5.671641e-01	5.452507e-01	-3.051024e-02	-1.787371e-01	6.144590e-04
122	5.938873e+03	1.537498e+02	6.855270e+00	-5.341103e-03	9.067529e-02	8.062300e-01	5.709730e-01	5.467424e-01	1.162512e-03	-1.741589e-01	-1.792307e-03
123	1.380607e+05	1.537506e+02	7.250323e+00	-1.022867e-02	-3.968206e-03	8.263168e-01	5.687022e-01	5.452361e-01	-3.127487e-02	-1.789695e-01	5.257254e-04
124	5.938873e+03	1.562498e+02	6.916048e+00	-8.015399e-04	8.684413e-02	8.154659e-01	5.732444e-01	5.479370e-01	1.581000e-03	-1.774591e-01	-2.980018e-03
125	1.380610e+05	1.562498e+02	7.305029e+00	-6.659086e-03	-3.685788e-03	8.261961e-01	5.702895e-01	5.451752e-01	-3.259571e-02	-1.791531e-01	4.892133e-04
126	5.938874e+03	1.587498e+02	6.979160e+00	1.907114e-03	8.181343e-02	8.276389e-01	5.770773e-01	5.500217e-01	2.460216e-03	-1.820308e-01	-2.928426e-03
127	1.380610e+05	1.587496e+02	7.360975e+00	-2.188733e-03	-3.560883e-03	8.272682e-01	5.718325e-01	5.446581e-01	-3.367015e-02	-1.791611e-01	6.232506e-04
128	5.938874e+03	1.612497e+02	7.047816e+00	4.403332e-03	7.754549e-02	8.414172e-01	5.813406e-01	5.521191e-01	3.278295e-03	-1.877313e-01	-3.266445e-03
129	1.380611e+05	1.612502e+02	7.419079e+00	2.071831e-03	-3.314282e-03	8.295814e-01	5.722188e-01	5.438073e-01	-3.387558e-02	-1.791498e-01	7.583751e-04
130	5.938874e+03	1.637498e+02	7.120678e+00	6.421967e-03	7.449659e-02	8.536314e-01	5.846509e-01	5.534984e-01	2.168133e-03	-1.925416e-01	-3.838458e-03
131	1.380611e+05	1.637503e+02	7.479436e+00	4.813827e-03	-3.239417e-03	8.325969e-01	5.726661e-01	5.423849e-01	-3.332375e-02	-1.791844e-01	9.516166e-04
132	5.938874e+03	1.662498e+02	7.193014e+00	9.206226e-03	7.212529e-02	8.660273e-01	5.857918e-01	5.541047e-01	7.871095e-04	-1.965805e-01	-3.342711e-03
133	1.380611e+05	1.662504e+02	7.540143e+00	7.687971e-03	-3.065358e-03	8.366313e-01	5.730924e-01	5.406876e-01	-3.283792e-02	-1.793789e-01	1.219079e-03
134	5.938874e+03	1.687498e+02	7.266320e+00	1.121255e-02	7.007039e-02	8.772101e-01	5.866221e-01	5.542865e-01	8.895463e-05	-1.990149e-01	-2.833121e-03
