"velocity"
"Time Step" "vx etc.."
("TimeStep" "vx(point-04-000625)" "vx(point-04-040000)" "vx(point-14-040000)" "vy(point-04-000625)" "vy(point-04-040000)" "vy(point-14-040000)" "vz(point-04-000625)" "vz(point-04-040000)" "vz(point-14-040000)" "flow-time")
73242 0.2877179 0.7491639 1.117796 -0.1072076 1.878865 0.9513386 0.2479355 -0.1384632 -0.04113164 9155.25
73243 0.2828138 0.7502205 1.105632 -0.1323353 1.875183 0.9569218 0.2495844 -0.1452147 -0.04226353 9155.375
73244 0.2775757 0.7523472 1.092466 -0.1590836 1.869221 0.9624905 0.2511879 -0.1508539 -0.03921029 9155.5
73245 0.2722746 0.7551993 1.07853 -0.1859545 1.861341 0.9679859 0.2528392 -0.1555875 -0.02986612 9155.625
73246 0.2670244 0.7586399 1.064284 -0.2121571 1.851763 0.9742354 0.2545578 -0.1593404 -0.01591516 9155.75
73247 0.2618601 0.76285 1.049933 -0.2370199 1.840804 0.9816192 0.2564599 -0.1615413 0.0001264817 9155.875
73248 0.2566471 0.7679164 1.03563 -0.2605991 1.82884 0.9902413 0.2585932 -0.1620232 0.01761955 9156
73249 0.2512353 0.7731332 1.020792 -0.2831792 1.816266 1.000369 0.2608793 -0.160611 0.03609067 9156.125
73250 0.2457243 0.7782103 1.006499 -0.3051311 1.803201 1.011666 0.2634667 -0.1569664 0.05541188 9156.25
73251 0.2403282 0.7831308 0.9935381 -0.3266196 1.789781 1.023935 0.2664105 -0.1512231 0.07543171 9156.375
73252 0.2350298 0.7879397 0.9821501 -0.3476477 1.776285 1.03788 0.2694302 -0.1437955 0.09632137 9156.5
73253 0.2299147 0.7925661 0.9727227 -0.3682506 1.763264 1.053064 0.2723568 -0.1346913 0.1175737 9156.625
73254 0.22501 0.7971121 0.9655697 -0.3884819 1.751136 1.069078 0.2750625 -0.1238486 0.138861 9156.75
73255 0.2203823 0.80142 0.960888 -0.4083889 1.740131 1.086006 0.2774454 -0.1112219 0.1601584 9156.875
73256 0.2161787 0.805289 0.9589704 -0.4279397 1.7308 1.103146 0.2794044 -0.09673339 0.1829543 9157
73257 0.2125694 0.808532 0.9604828 -0.4470527 1.723548 1.120184 0.2808959 -0.08014536 0.2064372 9157.125
73258 0.2096339 0.8110248 0.9660352 -0.4656725 1.718474 1.13686 0.2819777 -0.06133103 0.2274354 9157.25
73259 0.2073795 0.8124871 0.9741336 -0.4840347 1.715551 1.152765 0.2826154 -0.04023817 0.2462886 9157.375
73260 0.2060921 0.812845 0.9844373 -0.5023039 1.714388 1.167892 0.2825918 -0.01686015 0.2640247 9157.5
73261 0.2059037 0.812028 0.9971257 -0.5204396 1.71466 1.182392 0.2819547 0.008627342 0.2810867 9157.625
73262 0.2066743 0.8099158 1.013281 -0.5378956 1.715989 1.196336 0.2807772 0.03580692 0.2973197 9157.75
73263 0.2081279 0.8065781 1.033887 -0.5545318 1.717877 1.209426 0.2791529 0.06414631 0.3116013 9157.875
73264 0.2102312 0.8024439 1.058885 -0.5703667 1.720101 1.22178 0.2771215 0.09323191 0.3238541 9158
73265 0.2129114 0.7975338 1.088166 -0.585264 1.722463 1.234511 0.2745245 0.1243175 0.3337244 9158.125
73266 0.2161932 0.7921323 1.121737 -0.5990767 1.724694 1.24799 0.2711836 0.1560771 0.3406061 9158.25
73267 0.2201534 0.7865066 1.159456 -0.6115893 1.726822 1.26314 0.2674547 0.1859978 0.3438273 9158.375
73268 0.224854 0.7812298 1.201207 -0.6227107 1.728432 1.279602 0.2635431 0.212843 0.3430634 9158.5
73269 0.2302625 0.7777226 1.24639 -0.6323838 1.728946 1.296392 0.2595051 0.2359349 0.3389494 9158.625
73270 0.2363297 0.7752757 1.293911 -0.6405149 1.727981 1.312933 0.2553163 0.2577351 0.3308066 9158.75
73271 0.2432157 0.7735897 1.343115 -0.6469913 1.725654 1.329943 0.2508969 0.2752252 0.3170941 9158.875
73272 0.2512727 0.7726035 1.393163 -0.6517593 1.722286 1.34792 0.246177 0.2860118 0.2956741 9159
73273 0.2607078 0.7723226 1.442437 -0.6550043 1.717653 1.367983 0.2411687 0.2882173 0.2641377 9159.125
73274 0.2716168 0.7732019 1.489624 -0.657079 1.710551 1.390532 0.2359387 0.2854373 0.2212336 9159.25
73275 0.2840487 0.775681 1.537963 -0.6581678 1.701948 1.416278 0.2305342 0.2792139 0.1667006 9159.375
73276 0.2982645 0.7796577 1.579686 -0.658267 1.692178 1.445005 0.224897 0.2692659 0.1014953 9159.5
73277 0.3156362 0.785033 1.614489 -0.6572862 1.68129 1.477265 0.2187937 0.2547941 0.0259188 9159.625
73278 0.3351109 0.7919131 1.636551 -0.6554004 1.669103 1.513307 0.2123736 0.2353533 -0.05991977 9159.75
73279 0.356066 0.8005378 1.640036 -0.652449 1.65512 1.553616 0.2056681 0.2110053 -0.1431356 9159.875
73280 0.3781368 0.8109643 1.635229 -0.6481844 1.639104 1.597101 0.1987009 0.1815221 -0.211895 9160
73281 0.4011815 0.8232092 1.625914 -0.6425096 1.620757 1.642482 0.1915108 0.1469819 -0.2545769 9160.125
73282 0.4252545 0.8368637 1.611265 -0.6355192 1.599768 1.688915 0.184194 0.1082081 -0.2681746 9160.25
73283 0.4502815 0.8520322 1.592064 -0.6278723 1.576462 1.737288 0.1771164 0.06631131 -0.2710086 9160.375
73284 0.4760409 0.8689401 1.569391 -0.6200194 1.550586 1.783017 0.1706076 0.01694769 -0.2690105 9160.5
73285 0.5025173 0.8877556 1.543561 -0.6122432 1.522691 1.82399 0.1647775 -0.03625488 -0.2590211 9160.625
73286 0.529613 0.908649 1.514698 -0.6046032 1.493855 1.860157 0.1595526 -0.08611009 -0.2431744 9160.75
73287 0.5569234 0.9318128 1.483805 -0.5970822 1.464903 1.893362 0.1547691 -0.1292521 -0.2216962 9160.875
73288 0.5840448 0.9571294 1.452048 -0.5895596 1.435467 1.923771 0.1501145 -0.1607103 -0.1953508 9161
73289 0.6104222 0.9845781 1.420717 -0.582042 1.405883 1.951795 0.1454221 -0.1782571 -0.1651577 9161.125
73290 0.6358439 1.013724 1.391467 -0.5745266 1.376808 1.973849 0.1406495 -0.1881373 -0.1288283 9161.25
73291 0.6601682 1.043684 1.365502 -0.5669591 1.348724 1.990279 0.1358092 -0.1937182 -0.09318312 9161.375
73292 0.6829321 1.073853 1.342351 -0.559292 1.321939 2.003367 0.1309434 -0.1960983 -0.06248036 9161.5
73293 0.7037334 1.104432 1.32148 -0.5516114 1.296204 2.012262 0.1261821 -0.1959228 -0.03763529 9161.625
73294 0.7223427 1.136364 1.302212 -0.5439847 1.271634 2.017457 0.121696 -0.1931251 -0.02091489 9161.75
73295 0.739059 1.170441 1.283636 -0.5364051 1.24867 2.018075 0.1175131 -0.1889632 -0.01359505 9161.875
73296 0.7544088 1.204794 1.265239 -0.5289345 1.227009 2.014299 0.1136342 -0.1837393 -0.01217936 9162
73297 0.7685328 1.234928 1.246915 -0.5216168 1.206413 2.005641 0.110083 -0.177171 -0.01391503 9162.125
73298 0.7814292 1.259749 1.228159 -0.5144951 1.186787 1.991377 0.1069105 -0.169823 -0.01856351 9162.25
73299 0.7931373 1.28037 1.20899 -0.5076019 1.167935 1.974594 0.1041949 -0.1623652 -0.02505621 9162.375
73300 0.8021167 1.298113 1.190025 -0.5010587 1.149697 1.956486 0.1019187 -0.1551803 -0.03263325 9162.5
73301 0.8081515 1.313219 1.17246 -0.4949798 1.132275 1.937859 0.1000491 -0.1485795 -0.04088106 9162.625
73302 0.811985 1.32504 1.156536 -0.4904719 1.115957 1.918698 0.09842037 -0.1428677 -0.04926128 9162.75
73303 0.8144215 1.333353 1.142091 -0.4874108 1.100601 1.898923 0.09702787 -0.1382331 -0.05754768 9162.875
73304 0.8160658 1.337524 1.130868 -0.485316 1.086228 1.87766 0.09597005 -0.1350571 -0.0647918 9163
73305 0.8174173 1.33888 1.123565 -0.4837545 1.07283 1.854624 0.0950845 -0.1331216 -0.07032979 9163.125
73306 0.8187931 1.339157 1.119749 -0.4822976 1.060248 1.829786 0.09435983 -0.1334777 -0.07371177 9163.25
73307 0.8203103 1.339235 1.11841 -0.4805611 1.048384 1.80306 0.09381568 -0.136252 -0.07467958 9163.375
73308 0.8219606 1.339397 1.118057 -0.4782739 1.037344 1.774762 0.09350587 -0.1409555 -0.0757183 9163.5
73309 0.8236732 1.339725 1.118496 -0.475331 1.027045 1.745075 0.09349634 -0.1472682 -0.07511596 9163.625
73310 0.8255481 1.340179 1.12074 -0.4717797 1.017565 1.714273 0.09385124 -0.1541587 -0.07141426 9163.75
73311 0.8274705 1.340503 1.122888 -0.4675848 1.008956 1.682234 0.09453801 -0.1612012 -0.06463309 9163.875
73312 0.8294252 1.340668 1.123968 -0.4627345 1.001555 1.64936 0.09555301 -0.1681012 -0.05521734 9164
73313 0.8314327 1.340824 1.123046 -0.4572535 0.9952642 1.616323 0.09684215 -0.1749711 -0.04352168 9164.125
73314 0.833387 1.341064 1.119717 -0.4510393 0.9904911 1.583356 0.09878254 -0.1815775 -0.02846426 9164.25
73315 0.8352769 1.341304 1.114477 -0.4440594 0.987157 1.54805 0.101496 -0.1868128 -0.008648855 9164.375
73316 0.8371252 1.341438 1.107305 -0.4363425 0.9850049 1.511527 0.1049408 -0.1910104 0.01438755 9164.5
73317 0.8387859 1.341841 1.096867 -0.4279004 0.9838527 1.475704 0.1092813 -0.1952558 0.03947062 9164.625
73318 0.8399097 1.342423 1.084145 -0.4188235 0.9837506 1.441861 0.114536 -0.2001762 0.06555214 9164.75
73319 0.8400657 1.342301 1.069345 -0.4092394 0.9845974 1.410685 0.1205131 -0.2027471 0.09193301 9164.875
73320 0.8391317 1.341142 1.05251 -0.399388 0.986761 1.38331 0.1268046 -0.2029823 0.1182107 9165
73321 0.8372806 1.338684 1.033642 -0.3893367 0.9908327 1.361693 0.132772 -0.2015167 0.1441813 9165.125
73322 0.8346574 1.33511 1.012953 -0.3790415 0.9952768 1.345456 0.1380875 -0.1975235 0.169676 9165.25
73323 0.8312544 1.331019 0.9906518 -0.3683539 1.000753 1.332805 0.1426349 -0.1902603 0.1948127 9165.375
73324 0.8271521 1.32733 0.9675663 -0.3571993 1.007209 1.321913 0.1463889 -0.1795609 0.2195961 9165.5
73325 0.8224407 1.32397 0.9446397 -0.3455633 1.014642 1.311411 0.1493958 -0.1656427 0.2438335 9165.625
73326 0.8171746 1.320105 0.9224918 -0.3332611 1.023033 1.301553 0.151678 -0.1487365 0.2672847 9165.75
73327 0.8114012 1.31481 0.9016022 -0.3201856 1.032041 1.293174 0.1531296 -0.1290567 0.2896059 9165.875
73328 0.8051092 1.308262 0.8820981 -0.3062899 1.041341 1.286664 0.1538092 -0.1069706 0.310589 9166
73329 0.7983003 1.300392 0.8647113 -0.2915469 1.05093 1.282449 0.1537981 -0.08280029 0.3295484 9166.125
73330 0.7909967 1.291151 0.8500411 -0.2759258 1.060476 1.27995 0.1531735 -0.05671941 0.3459168 9166.25
73331 0.7831734 1.280536 0.8376953 -0.2593884 1.069352 1.278578 0.1519939 -0.02897272 0.359668 9166.375
73332 0.7749241 1.268476 0.8275099 -0.2418586 1.077176 1.27876 0.1502995 0.0001605118 0.3707864 9166.5
73333 0.7663046 1.254839 0.8191084 -0.2233323 1.08371 1.28091 0.1481717 0.03041105 0.3801616 9166.625
73334 0.757365 1.239206 0.8122139 -0.2030048 1.08901 1.285341 0.1458056 0.06163225 0.3875745 9166.75
73335 0.748035 1.22117 0.8059613 -0.179753 1.093827 1.292027 0.1433588 0.09353459 0.3929715 9166.875
73336 0.7382119 1.200454 0.8005052 -0.1538669 1.098218 1.299897 0.141012 0.1260134 0.3950457 9167
73337 0.7274117 1.176914 0.7965913 -0.1260191 1.101886 1.308735 0.1389158 0.1590503 0.394215 9167.125
73338 0.7154158 1.150469 0.7939741 -0.09669876 1.104589 1.318194 0.1370817 0.1924611 0.3911855 9167.25
73339 0.7020879 1.12121 0.792528 -0.06612448 1.106447 1.328074 0.1355145 0.2260633 0.3860154 9167.375
73340 0.6873245 1.089146 0.7922294 -0.0344356 1.107463 1.337632 0.1342474 0.2597129 0.3787309 9167.5
73341 0.6710234 1.054031 0.7928693 -0.001654413 1.107629 1.346364 0.1333269 0.2970971 0.3698977 9167.625
73342 0.6531364 1.015605 0.794507 0.03186858 1.107868 1.354656 0.1327768 0.336242 0.3602576 9167.75
73343 0.6334379 0.9743219 0.7970054 0.06582825 1.107456 1.362779 0.1324904 0.3744542 0.350306 9167.875
73344 0.6116949 0.9309125 0.8001828 0.1000234 1.107544 1.370871 0.1324096 0.4100522 0.3402825 9168
73345 0.5878906 0.8859946 0.8039076 0.1342944 1.108966 1.378877 0.1325219 0.4419018 0.3303783 9168.125
73346 0.5620896 0.8405716 0.8081483 0.1684669 1.11172 1.386764 0.1328935 0.4663953 0.3200476 9168.25
73347 0.5344948 0.7944342 0.8127559 0.2023821 1.115387 1.394927 0.1336651 0.4807383 0.3098782 9168.375
73348 0.5053785 0.7470994 0.8176873 0.2358104 1.119716 1.403613 0.1348447 0.4875005 0.3003908 9168.5
73349 0.4751051 0.7028258 0.8230451 0.268593 1.124985 1.412683 0.1364672 0.4896239 0.2918492 9168.625
73350 0.4440251 0.6635768 0.829145 0.3006919 1.131901 1.422131 0.1385561 0.48911 0.2843049 9168.75
73351 0.4126175 0.6317627 0.8362489 0.3321967 1.140061 1.432022 0.1409761 0.4871559 0.277555 9168.875
73352 0.3811221 0.6063156 0.8446265 0.363163 1.148285 1.442464 0.143649 0.4841819 0.2712475 9169
73353 0.3500296 0.5861328 0.8546388 0.3936396 1.155288 1.453538 0.1465369 0.4806217 0.264944 9169.125
73354 0.319892 0.5745691 0.8665817 0.4235918 1.160944 1.465201 0.1495891 0.4768847 0.2582593 9169.25
73355 0.2910269 0.5736409 0.8806596 0.4530371 1.165371 1.477326 0.1527725 0.4733418 0.2511259 9169.375
73356 0.263523 0.579246 0.8968393 0.4820259 1.167514 1.48991 0.1560797 0.4702434 0.2435003 9169.5
73357 0.2373573 0.5885981 0.9150445 0.5106571 1.166776 1.502961 0.1594444 0.4670847 0.2353007 9169.625
73358 0.2124852 0.6005538 0.9350728 0.539039 1.162865 1.516348 0.1626605 0.4631965 0.2264707 9169.75
73359 0.1889741 0.6159548 0.9568293 0.5670334 1.15645 1.529997 0.165682 0.4580559 0.2168859 9169.875
73360 0.1669608 0.635463 0.9799808 0.5944481 1.147625 1.54452 0.1685407 0.4520122 0.2064261 9170
73361 0.1465105 0.6586399 1.004793 0.6213926 1.136741 1.558847 0.1712143 0.4456556 0.1950254 9170.125
73362 0.1284901 0.6851968 1.031079 0.6481957 1.123883 1.571873 0.1735938 0.4394173 0.182919 9170.25
73363 0.1130384 0.7146265 1.058119 0.6748881 1.109413 1.582935 0.1755691 0.4334376 0.1705562 9170.375
73364 0.1009645 0.7467966 1.085461 0.7016947 1.093426 1.591111 0.1770967 0.4277013 0.1566031 9170.5
73365 0.09382585 0.7818184 1.112617 0.7289385 1.076028 1.595973 0.1781494 0.4219994 0.1438761 9170.625
73366 0.09130731 0.8199168 1.138648 0.7564562 1.057689 1.598036 0.1787757 0.4164993 0.132974 9170.75
73367 0.09123795 0.860082 1.163404 0.7840508 1.038867 1.597583 0.1790536 0.4110746 0.1247566 9170.875
73368 0.09211793 0.9010935 1.187953 0.8109943 1.020282 1.594536 0.1787852 0.4052156 0.1199037 9171
73369 0.09368862 0.9421702 1.211676 0.8372115 1.00209 1.589168 0.1778021 0.3983663 0.1199531 9171.125
73370 0.09610905 0.9820772 1.234362 0.8631493 0.9858817 1.581584 0.1759343 0.3899986 0.121778 9171.25
73371 0.09960431 1.01997 1.256229 0.889673 0.9729032 1.571458 0.1730213 0.3804075 0.1271766 9171.375
73372 0.104288 1.054874 1.276634 0.9159521 0.9636467 1.558152 0.1688945 0.3700905 0.1358511 9171.5
73373 0.1100543 1.085863 1.296317 0.9403362 0.9580067 1.542043 0.163881 0.3592208 0.147834 9171.625
73374 0.1184863 1.112405 1.316286 0.9610503 0.9555777 1.523177 0.158079 0.3476071 0.1632296 9171.75
73375 0.1299149 1.134414 1.33721 0.9782147 0.95638 1.501941 0.1515497 0.3348464 0.1822312 9171.875
73376 0.1437896 1.15186 1.360066 0.9922842 0.9588834 1.477935 0.1443824 0.3206217 0.204749 9172
73377 0.1592578 1.164418 1.384406 1.003754 0.9622084 1.450583 0.1365989 0.3050044 0.2301837 9172.125
73378 0.1752051 1.172084 1.409761 1.013214 0.9662234 1.42282 0.1281396 0.2882629 0.2567209 9172.25
73379 0.1907341 1.175283 1.434923 1.02141 0.9708092 1.396079 0.1188746 0.2704665 0.2847432 9172.375
73380 0.20631 1.174464 1.460317 1.028648 0.9750871 1.371896 0.1091718 0.2519789 0.3113485 9172.5
73381 0.2221673 1.170579 1.487686 1.034598 0.9784056 1.350701 0.09924173 0.232924 0.3338471 9172.625
73382 0.2385213 1.164351 1.514118 1.039077 0.9806178 1.33423 0.08934827 0.2133632 0.3508859 9172.75
73383 0.2555506 1.156396 1.537661 1.042013 0.9815565 1.323486 0.08000872 0.193635 0.3627981 9172.875
73384 0.2756236 1.147294 1.558565 1.043573 0.9807444 1.316758 0.07121306 0.1739944 0.3675705 9173
73385 0.2983377 1.137286 1.575174 1.043959 0.9781936 1.313693 0.06269882 0.1545842 0.3682635 9173.125
73386 0.3215361 1.126657 1.586515 1.043399 0.974463 1.315252 0.05428781 0.1355602 0.3658909 9173.25
73387 0.3437089 1.11549 1.589589 1.041946 0.9697849 1.322126 0.04567439 0.1170898 0.3607236 9173.375
73388 0.3639986 1.103884 1.586941 1.039512 0.9642701 1.334593 0.03650426 0.09935194 0.3531234 9173.5
73389 0.3820399 1.091732 1.580457 1.035919 0.9577994 1.350376 0.02641888 0.08246344 0.3442073 9173.625
73390 0.3974327 1.078983 1.57073 1.031167 0.9505073 1.368515 0.01515912 0.06666639 0.3347006 9173.75
73391 0.4103233 1.065637 1.558156 1.025258 0.9425423 1.390988 0.002401613 0.05202287 0.325627 9173.875
73392 0.4202068 1.051777 1.543356 1.018013 0.9340129 1.413043 -0.01159278 0.03854124 0.3182959 9174
73393 0.426788 1.037557 1.526988 1.009422 0.9250017 1.431627 -0.02644518 0.02628118 0.3135697 9174.125
73394 0.4313765 1.023077 1.510071 0.9997767 0.9157976 1.446216 -0.04214568 0.01523869 0.312133 9174.25
73395 0.4343143 1.00842 1.492756 0.9890874 0.906629 1.457652 -0.05846348 0.005360313 0.3137224 9174.375
73396 0.4357615 0.9937876 1.475174 0.9773192 0.8976815 1.465593 -0.07478436 -0.003434689 0.3186136 9174.5
73397 0.4356141 0.979378 1.456857 0.9643335 0.889101 1.468101 -0.09111857 -0.01117943 0.3275159 9174.625
73398 0.4334188 0.9653012 1.437835 0.949412 0.8810073 1.46821 -0.107308 -0.01782424 0.3401658 9174.75
73399 0.4292884 0.9517004 1.419898 0.9328156 0.8735669 1.465968 -0.1232738 -0.02332435 0.355355 9174.875
73400 0.4237822 0.9387394 1.404431 0.9147218 0.8668552 1.461617 -0.1404318 -0.02784064 0.372238 9175
73401 0.4173767 0.9263952 1.391252 0.8953264 0.8609718 1.454949 -0.1592299 -0.03168036 0.3900113 9175.125
73402 0.4104351 0.9145923 1.379012 0.8749706 0.8559315 1.446778 -0.1784194 -0.03428559 0.4083371 9175.25
73403 0.4034798 0.903397 1.366519 0.8541481 0.8515279 1.438767 -0.1964584 -0.03578717 0.4268643 9175.375
73404 0.3969031 0.8929389 1.35319 0.8330773 0.8475909 1.431728 -0.2128719 -0.03573694 0.4453836 9175.5
73405 0.3905488 0.8832171 1.338908 0.8119223 0.8440157 1.425677 -0.2275563 -0.03453718 0.463674 9175.625
73406 0.3843705 0.8742471 1.324507 0.7906351 0.8408545 1.420358 -0.2403002 -0.03214806 0.4819041 9175.75
73407 0.3785914 0.8652213 1.31099 0.7693021 0.8381853 1.415632 -0.2510789 -0.02857702 0.5000748 9175.875
73408 0.3732099 0.8568671 1.298431 0.7483657 0.8359648 1.411407 -0.259771 -0.02382913 0.5184205 9176
73409 0.3684622 0.8502418 1.285895 0.7285601 0.8342352 1.407064 -0.2661405 -0.01795912 0.5371211 9176.125
73410 0.3644785 0.8457936 1.27232 0.7099374 0.8328343 1.402226 -0.2701771 -0.01102149 0.5562875 9176.25
73411 0.3613459 0.8435535 1.257192 0.6921163 0.8315437 1.396227 -0.2723283 -0.003028197 0.5758536 9176.375
73412 0.359913 0.8433955 1.240206 0.6747667 0.8300986 1.388647 -0.2732222 0.006062195 0.5963219 9176.5
73413 0.3602141 0.8453906 1.221918 0.657768 0.8283823 1.379265 -0.2731456 0.016248 0.6173566 9176.625
73414 0.3621171 0.8502399 1.202931 0.6411884 0.826394 1.368109 -0.2721771 0.02755217 0.6392139 9176.75
73415 0.3652741 0.8590904 1.18361 0.6249539 0.8240879 1.355041 -0.2703569 0.03976756 0.6620562 9176.875
73416 0.3689274 0.8705152 1.164338 0.6089344 0.8214766 1.339699 -0.2678037 0.05267462 0.6859828 9177
73417 0.3729854 0.8838498 1.145499 0.5929468 0.8185872 1.321804 -0.2645631 0.06598478 0.7111189 9177.125
73418 0.3773493 0.8989509 1.127386 0.5768874 0.8154021 1.301586 -0.2600142 0.07960833 0.737285 9177.25
73419 0.3818806 0.9161831 1.10989 0.5608467 0.811841 1.278926 -0.2539267 0.09335525 0.7647335 9177.375
73420 0.3864494 0.9366431 1.091792 0.5445769 0.8079522 1.253901 -0.246071 0.10706 0.7938373 9177.5
73421 0.3909738 0.9606317 1.072525 0.5281281 0.8035846 1.226866 -0.2367118 0.1205869 0.824743 9177.625
73422 0.3954472 0.9875646 1.052039 0.5115839 0.7985036 1.198767 -0.2262369 0.1334863 0.8557856 9177.75
73423 0.3999382 1.016016 1.028186 0.4951151 0.7924536 1.170758 -0.2151519 0.1453864 0.8853382 9177.875
73424 0.4045021 1.045527 0.9995281 0.4787013 0.7851102 1.14345 -0.2037948 0.1559995 0.914879 9178
73425 0.4091828 1.075673 0.9687162 0.4626551 0.7764702 1.118144 -0.192295 0.165339 0.9446494 9178.125
73426 0.4138996 1.106127 0.939339 0.4473995 0.7663195 1.095328 -0.1806716 0.1733614 0.9754782 9178.25
73427 0.4185229 1.136716 0.9123599 0.4328226 0.754536 1.075384 -0.1690565 0.1800145 1.00924 9178.375
73428 0.423062 1.167309 0.8878401 0.418678 0.7410373 1.058113 -0.1575804 0.1850261 1.043808 9178.5
73429 0.4275719 1.201166 0.8656855 0.4046994 0.725979 1.043499 -0.1462428 0.1884056 1.076645 9178.625
73430 0.4320886 1.236651 0.8458296 0.3907202 0.7095925 1.031746 -0.1342842 0.1903076 1.10703 9178.75
73431 0.436593 1.271376 0.8279641 0.376664 0.6921708 1.02299 -0.1215 0.1912242 1.133468 9178.875
73432 0.4410734 1.303636 0.8105204 0.3624276 0.674032 1.015591 -0.1086736 0.1912896 1.155143 9179
73433 0.4454952 1.332752 0.7945068 0.3480019 0.655533 1.008469 -0.09620537 0.1898456 1.171826 9179.125
73434 0.4498633 1.357022 0.7805335 0.3334212 0.637157 1.000587 -0.08434501 0.1867962 1.184283 9179.25
73435 0.45419 1.375931 0.7681616 0.3187179 0.6197234 0.9914573 -0.07316551 0.1830015 1.193654 9179.375
73436 0.4584271 1.389925 0.7570986 0.3038698 0.6034864 0.9813813 -0.06264982 0.1787271 1.200672 9179.5
73437 0.4625432 1.400073 0.7513894 0.288964 0.5887185 0.970961 -0.05284443 0.173978 1.204426 9179.625
73438 0.4664091 1.405704 0.7458491 0.2742057 0.5761024 0.9600968 -0.04381649 0.1685988 1.203918 9179.75
73439 0.4698831 1.407994 0.7383704 0.2597436 0.5657685 0.9485207 -0.0354659 0.1624683 1.199185 9179.875
73440 0.4729925 1.408389 0.7309433 0.2455165 0.5573549 0.9359708 -0.02785119 0.1557752 1.190663 9180
73441 0.475845 1.407697 0.7234913 0.2314418 0.5506896 0.9219853 -0.02110447 0.1484336 1.178721 9180.125
73442 0.4784862 1.405744 0.715965 0.217482 0.5453261 0.9066579 -0.01520019 0.1403611 1.164356 9180.25
73443 0.48093 1.402923 0.7089562 0.2035992 0.541097 0.8900276 -0.009989876 0.1315525 1.148149 9180.375
73444 0.4832556 1.401544 0.7037209 0.1897506 0.5376987 0.8722884 -0.005233543 0.1220982 1.130492 9180.5
73445 0.4855324 1.400629 0.6995901 0.1758702 0.5349844 0.854723 -0.0008021501 0.1122148 1.111526 9180.625
73446 0.487768 1.399716 0.6960684 0.1621075 0.5326946 0.8380134 0.003382953 0.1020204 1.091469 9180.75
73447 0.4899237 1.398632 0.6932217 0.1487038 0.5302441 0.8224203 0.007368746 0.09149578 1.070484 9180.875
73448 0.4919577 1.39741 0.6912692 0.1359224 0.5273732 0.8077695 0.01108386 0.08053118 1.048366 9181
