Time (s)	9.600000e+03	dt_sampled - EXTRA_TIME	3.600000e+03
 i	 Vol	 Z	 Uavg	 Vavg	 Wavg	 Urms	 Vrms	 Wrms	 UVmean	 UWmean	 VWmean
163	1.440000e+05	2.037671e+02	1.356210e+01	9.077485e-03	5.470714e-05	6.380652e-01	1.615462e-01	1.523665e-01	6.466520e-03	-1.572223e-02	-2.263084e-04
165	1.440000e+05	2.062371e+02	1.358871e+01	1.016140e-02	-5.690984e-05	6.404204e-01	1.577938e-01	1.499184e-01	5.291640e-03	-1.515143e-02	-2.614676e-04
167	1.440000e+05	2.087611e+02	1.361513e+01	1.014794e-02	6.241461e-05	6.429619e-01	1.537047e-01	1.472151e-01	4.071282e-03	-1.464367e-02	-2.772727e-04
169	1.440000e+05	2.112335e+02	1.364089e+01	9.581202e-03	-6.307788e-05	6.455988e-01	1.493072e-01	1.441314e-01	2.924285e-03	-1.410230e-02	-3.049875e-04
171	1.440000e+05	2.137582e+02	1.366501e+01	8.960632e-03	7.001830e-05	6.476621e-01	1.450181e-01	1.408194e-01	1.997005e-03	-1.360152e-02	-3.196568e-04
173	1.440000e+05	2.162266e+02	1.368819e+01	8.535826e-03	-7.332123e-05	6.492856e-01	1.415309e-01	1.373165e-01	1.721995e-03	-1.304999e-02	-3.264167e-04
175	1.440000e+05	2.187520e+02	1.371174e+01	7.826265e-03	7.964278e-05	6.510881e-01	1.392729e-01	1.340256e-01	1.846492e-03	-1.254125e-02	-3.276691e-04
177	1.440000e+05	2.212776e+02	1.373559e+01	6.892564e-03	-7.793311e-05	6.533455e-01	1.365930e-01	1.310232e-01	2.031290e-03	-1.199972e-02	-3.327921e-04
179	1.440000e+05	2.237445e+02	1.375978e+01	5.701484e-03	8.506817e-05	6.556581e-01	1.329276e-01	1.283203e-01	2.052286e-03	-1.151126e-02	-3.513865e-04
181	1.440000e+05	2.262719e+02	1.378182e+01	4.314925e-03	-9.598576e-05	6.574663e-01	1.284149e-01	1.257176e-01	2.096185e-03	-1.097818e-02	-3.612619e-04
183	1.440000e+05	2.287381e+02	1.380364e+01	3.617472e-03	1.042398e-04	6.596435e-01	1.243223e-01	1.231982e-01	2.463583e-03	-1.045894e-02	-3.592728e-04
185	1.440000e+05	2.312697e+02	1.382406e+01	3.423847e-03	-1.158653e-04	6.626689e-01	1.208064e-01	1.206522e-01	2.527939e-03	-9.947234e-03	-3.695248e-04
187	1.440000e+05	2.337345e+02	1.384371e+01	3.393094e-03	1.233713e-04	6.656892e-01	1.180298e-01	1.179578e-01	2.235440e-03	-9.441596e-03	-3.762295e-04
