Time (s)	9.993750e+03	dt_sampled - EXTRA_TIME	3.743750e+03
 i	 Vol	 Z	 Uavg	 Vavg	 Wavg	 Urms	 Vrms	 Wrms	 UVmean	 UWmean	 VWmean
127	1.380610e+05	1.587496e+02	4.549153e+00	1.486396e+00	-6.229656e-05	4.145759e-01	3.663016e-01	2.665786e-01	-2.687917e-02	-4.416455e-02	4.074586e-03
128	5.938874e+03	1.612497e+02	4.603567e+00	1.480902e+00	-8.893242e-05	4.147943e-01	3.651420e-01	2.654004e-01	-3.025182e-02	-4.439300e-02	4.590927e-03
129	1.380611e+05	1.612502e+02	4.602181e+00	1.479228e+00	6.246046e-05	4.135378e-01	3.657858e-01	2.642294e-01	-2.879514e-02	-4.347404e-02	4.502502e-03
130	5.938874e+03	1.637498e+02	4.654719e+00	1.474947e+00	-3.722653e-04	4.133960e-01	3.652030e-01	2.640633e-01	-3.121773e-02	-4.385144e-02	4.344980e-03
131	1.380611e+05	1.637503e+02	4.655056e+00	1.472720e+00	-3.190108e-05	4.124423e-01	3.644982e-01	2.623188e-01	-3.057948e-02	-4.283151e-02	4.892329e-03
132	5.938874e+03	1.662498e+02	4.706120e+00	1.468829e+00	-3.038849e-04	4.111098e-01	3.649132e-01	2.627379e-01	-3.242381e-02	-4.317713e-02	4.629209e-03
133	1.380611e+05	1.662504e+02	4.706535e+00	1.466977e+00	6.129812e-05	4.104811e-01	3.627727e-01	2.605675e-01	-3.177886e-02	-4.217298e-02	5.245083e-03
134	5.938874e+03	1.687498e+02	4.758219e+00	1.461029e+00	-2.802882e-04	4.101485e-01	3.637379e-01	2.609815e-01	-3.389062e-02	-4.258399e-02	5.046734e-03
135	1.380611e+05	1.687502e+02	4.757445e+00	1.460155e+00	-3.524292e-05	4.081762e-01	3.618842e-01	2.588492e-01	-3.297288e-02	-4.151477e-02	5.537961e-03
136	5.938872e+03	1.712499e+02	4.811687e+00	1.450508e+00	-1.540720e-04	4.097297e-01	3.637689e-01	2.589614e-01	-3.586562e-02	-4.200280e-02	5.400923e-03
137	1.380611e+05	1.712499e+02	4.808992e+00	1.451325e+00	5.162487e-05	4.061511e-01	3.624499e-01	2.568299e-01	-3.472832e-02	-4.083332e-02	5.896518e-03
138	5.938872e+03	1.737498e+02	4.865550e+00	1.438808e+00	-2.204453e-04	4.079389e-01	3.638801e-01	2.572869e-01	-3.789216e-02	-4.131711e-02	5.577037e-03
